lineno;moment;mapnumber;round;map_name;match_id;hs;penetrated;throughsmoke;type;author_name;author_id;author_side;time;victim_id;victim_name;victim_side;weapon;damage;damage_armor;victim_health;victim_armor;hitgroup;author_coord;victim_coord;blinded_time;flashbang_id
8933;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Tuf1m #ChoraN;STEAM_1:1:49368437;TERRORIST;12/21/2021 - 20:50:46;;;;;;;;;;;;;
8934;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:50:46;;;;;;;;;;;;;
8935;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Tuf1m #ChoraN;STEAM_1:1:49368437;TERRORIST;12/21/2021 - 20:50:46;;;;;;;;;;;;;
8936;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;VininÃ£o 60Hz;STEAM_1:1:149616265;CT;12/21/2021 - 20:50:46;;;;;;;;;;;;;
8937;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Agostinho CachaÃ§a;STEAM_1:1:511493195;CT;12/21/2021 - 20:50:46;;;;;;;;;;;;;
8938;freeze_time;2;18;de_inferno;bo3;0;0;0;Dropped_The_Bomb;GABIGORDO;STEAM_1:1:546304018;TERRORIST;12/21/2021 - 20:50:46;;;;;;;;;;;;;
8939;freeze_time;2;18;de_inferno;bo3;0;0;0;Got_The_Bomb;HRZ;STEAM_1:0:421866189;TERRORIST;12/21/2021 - 20:50:46;;;;;;;;;;;;;
8940;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Agostinho CachaÃ§a;STEAM_1:1:511493195;CT;12/21/2021 - 20:50:47;;;;;;;;;;;;;
8941;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;HRZ;STEAM_1:0:421866189;TERRORIST;12/21/2021 - 20:50:47;;;;;;;;;;;;;
8942;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;profeta;STEAM_1:1:61864068;CT;12/21/2021 - 20:50:47;;;;;;;;;;;;;
8943;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;HRZ;STEAM_1:0:421866189;TERRORIST;12/21/2021 - 20:50:47;;;;;;;;;;;;;
8944;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;HRZ;STEAM_1:0:421866189;TERRORIST;12/21/2021 - 20:50:48;;;;;;;;;;;;;
8945;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;TERRORIST;12/21/2021 - 20:50:48;;;;;;;;;;;;;
8946;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:50:48;;;;;;;;;;;;;
8947;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;TERRORIST;12/21/2021 - 20:50:49;;;;;;;;;;;;;
8948;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:50:49;;;;;;;;;;;;;
8949;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:50:50;;;;;;;;;;;;;
8950;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;TERRORIST;12/21/2021 - 20:50:50;;;;;;;;;;;;;
8951;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;TERRORIST;12/21/2021 - 20:50:50;;;;;;;;;;;;;
8952;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:50:50;;;;;;;;;;;;;
8953;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Å‚uuÐºz1;STEAM_1:0:222365165;TERRORIST;12/21/2021 - 20:50:50;;;;;;;;;;;;;
8954;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Å‚uuÐºz1;STEAM_1:0:222365165;TERRORIST;12/21/2021 - 20:50:51;;;;;;;;;;;;;
8955;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;TERRORIST;12/21/2021 - 20:50:51;;;;;;;;;;;;;
8956;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Å‚uuÐºz1;STEAM_1:0:222365165;TERRORIST;12/21/2021 - 20:50:52;;;;;;;;;;;;;
8957;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Å‚uuÐºz1;STEAM_1:0:222365165;TERRORIST;12/21/2021 - 20:50:53;;;;;;;;;;;;;
8958;freeze_time;2;18;de_inferno;bo3;0;0;0;purchased;Å‚uuÐºz1;STEAM_1:0:222365165;TERRORIST;12/21/2021 - 20:50:54;;;;;;;;;;;;;
8960;live;2;18;de_inferno;bo3;0;0;0;left buyzone;Tuf1m #ChoraN;STEAM_1:1:49368437;TERRORIST;12/21/2021 - 20:50:58;;;;;;;;;;;;;
8961;live;2;18;de_inferno;bo3;0;0;0;left buyzone;Agostinho CachaÃ§a;STEAM_1:1:511493195;CT;12/21/2021 - 20:50:58;;;;;;;;;;;;;
8962;live;2;18;de_inferno;bo3;0;0;0;left buyzone;Å‚uuÐºz1;STEAM_1:0:222365165;TERRORIST;12/21/2021 - 20:50:58;;;;;;;;;;;;;
8963;live;2;18;de_inferno;bo3;0;0;0;left buyzone;mauroban;STEAM_1:0:62033627;CT;12/21/2021 - 20:50:59;;;;;;;;;;;;;
8964;live;2;18;de_inferno;bo3;0;0;0;left buyzone;GABIGORDO;STEAM_1:1:546304018;TERRORIST;12/21/2021 - 20:50:59;;;;;;;;;;;;;
8965;live;2;18;de_inferno;bo3;0;0;0;left buyzone;profeta;STEAM_1:1:61864068;CT;12/21/2021 - 20:50:59;;;;;;;;;;;;;
8966;live;2;18;de_inferno;bo3;0;0;0;left buyzone;HRZ;STEAM_1:0:421866189;TERRORIST;12/21/2021 - 20:50:59;;;;;;;;;;;;;
8967;live;2;18;de_inferno;bo3;0;0;0;left buyzone;Luis1m Turbo;STEAM_1:0:178787255;CT;12/21/2021 - 20:50:59;;;;;;;;;;;;;
8968;live;2;18;de_inferno;bo3;0;0;0;left buyzone;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:50:59;;;;;;;;;;;;;
8969;live;2;18;de_inferno;bo3;0;0;0;left buyzone;VininÃ£o 60Hz;STEAM_1:1:149616265;CT;12/21/2021 - 20:51:00;;;;;;;;;;;;;
8970;live;2;18;de_inferno;bo3;0;0;0;Dropped_The_Bomb;HRZ;STEAM_1:0:421866189;TERRORIST;12/21/2021 - 20:51:05;;;;;;;;;;;;;
8972;live;2;18;de_inferno;bo3;0;0;0;threw molotov;Agostinho CachaÃ§a;STEAM_1:1:511493195;CT;12/21/2021 - 20:51:06;;;;;;;;;;;;;
8973;live;2;18;de_inferno;bo3;0;0;0;threw flashbang;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:51:06;;;;;;;;;;('-150', '548', '672');;;
8974;live;2;18;de_inferno;bo3;0;0;0;blinded;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:51:06;STEAM_1:0:421866189;HRZ;TERRORIST;;;;;;;;;0.47;643.0
8975;live;2;18;de_inferno;bo3;0;0;0;blinded;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:51:06;STEAM_1:1:49368437;Tuf1m #ChoraN;TERRORIST;;;;;;;;;0.81;643.0
8976;live;2;18;de_inferno;bo3;0;0;0;blinded;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:51:06;STEAM_1:0:222365165;Å‚uuÐºz1;TERRORIST;;;;;;;;;0.84;643.0
8977;live;2;18;de_inferno;bo3;0;0;0;blinded;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:51:06;STEAM_1:1:523795911;pod'panks;Spectator;;;;;;;;;1.24;643.0
8978;live;2;18;de_inferno;bo3;0;0;0;Got_The_Bomb;Leoncio;STEAM_1:0:223654549;TERRORIST;12/21/2021 - 20:51:07;;;;;;;;;;;;;
8981;live;2;18;de_inferno;bo3;0;0;0;threw molotov;profeta;STEAM_1:1:61864068;CT;12/21/2021 - 20:51:08;;;;;;;;;;;;;
8982;live;2;18;de_inferno;bo3;0;0;0;threw molotov;Å‚uuÐºz1;STEAM_1:0:222365165;TERRORIST;12/21/2021 - 20:51:08;;;;;;;;;;;;;
8984;live;2;18;de_inferno;bo3;0;0;0;threw molotov;VininÃ£o 60Hz;STEAM_1:1:149616265;CT;12/21/2021 - 20:51:09;;;;;;;;;;;;;
8985;live;2;18;de_inferno;bo3;0;0;0;attacked;profeta;STEAM_1:1:61864068;CT;12/21/2021 - 20:51:09;STEAM_1:1:49368437;Tuf1m #ChoraN;TERRORIST;inferno;4.0;0.0;96.0;100.0;generic;('796', '1950', '135');('284', '1542', '113');;
8986;live;2;18;de_inferno;bo3;0;0;0;attacked;profeta;STEAM_1:1:61864068;CT;12/21/2021 - 20:51:09;STEAM_1:1:49368437;Tuf1m #ChoraN;TERRORIST;inferno;4.0;0.0;92.0;100.0;generic;('796', '1914', '132');('304', '1581', '115');;
8987;live;2;18;de_inferno;bo3;0;0;0;attacked;profeta;STEAM_1:1:61864068;CT;12/21/2021 - 20:51:10;STEAM_1:1:49368437;Tuf1m #ChoraN;TERRORIST;inferno;5.0;0.0;87.0;100.0;generic;('769', '1875', '131');('322', '1617', '122');;
8988;live;2;18;de_inferno;bo3;0;0;0;threw hegrenade;Tuf1m #ChoraN;STEAM_1:1:49368437;TERRORIST;12/21/2021 - 20:51:10;;;;;;;;;;;;;
8989;live;2;18;de_inferno;bo3;0;0;0;attacked;profeta;STEAM_1:1:61864068;CT;12/21/2021 - 20:51:10;STEAM_1:1:49368437;Tuf1m #ChoraN;TERRORIST;inferno;6.0;0.0;81.0;100.0;generic;('753', '1873', '132');('327', '1652', '122');;
8990;live;2;18;de_inferno;bo3;0;0;0;threw flashbang;Å‚uuÐºz1;STEAM_1:0:222365165;TERRORIST;12/21/2021 - 20:51:10;;;;;;;;;;('705', '1925', '136');;;
8991;live;2;18;de_inferno;bo3;0;0;0;blinded;Å‚uuÐºz1;STEAM_1:0:222365165;TERRORIST;12/21/2021 - 20:51:10;STEAM_1:1:61864068;profeta;CT;;;;;;;;;0.35;643.0
